HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
5,42,1.20124023e-05,3.90214409e-05,2.49025288e-05,1220
5,43,1.00473349e-04,1.20864584e-04,2.47337230e-05,672
5,44,1.31023538e-04,5.66670387e-05,2.77142299e-05,3396
5,45,2.86914692e-05,1.04180952e-04,2.60323923e-05,524
5,46,8.20722198e-06,7.25594000e-05,2.76335159e-05,1040
5,47,7.43128912e-05,1.25055216e-04,2.96897560e-05,1194
5,48,1.27752122e-04,2.85953938e-05,3.02858225e-05,1018
5,49,1.05622923e-04,3.82053950e-05,3.51943308e-05,2760
5,50,7.41280601e-05,5.43175411e-05,3.82331491e-05,3482
5,51,5.43412825e-05,8.60459331e-05,3.62247956e-05,2530
5,52,2.57021493e-05,1.28633328e-04,3.75023446e-05,2467
5,53,9.88289830e-05,1.13470478e-05,3.63233012e-05,480
5,54,1.10821129e-04,3.49132533e-05,3.92602669e-05,1928
5,55,9.20609309e-05,5.31225123e-05,3.92066322e-05,1647
5,56,1.08618733e-04,2.28144963e-05,4.10880457e-05,2672
5,57,4.15698814e-05,1.33041554e-04,4.17761366e-05,3910
5,58,5.72663012e-05,8.70033400e-05,4.05027786e-05,903
5,59,8.86955386e-05,1.13167980e-05,4.25313665e-05,778
5,60,5.27476477e-05,2.86590130e-05,4.25902435e-05,408
5,61,6.46917324e-05,1.34233167e-04,4.38455900e-05,1548
5,62,1.92397856e-05,5.66222443e-05,4.42696364e-05,1455
5,63,5.10185018e-05,6.37867706e-05,4.38459938e-05,949
5,64,1.41800547e-05,5.34045721e-05,4.55830486e-05,1480
5,65,7.10531313e-05,5.33308594e-05,4.60278388e-05,2320
5,66,7.61905758e-05,5.50909790e-05,4.65642952e-05,2328
5,67,7.82695406e-06,6.21312647e-05,4.55172849e-05,231
5,68,2.91620872e-05,2.14071042e-05,4.70085033e-05,832
5,69,1.15897950e-04,4.16999392e-05,4.95972054e-05,4329
5,70,1.36464341e-05,3.02730423e-05,4.99269590e-05,1769
5,71,4.42318778e-05,1.04718616e-04,5.09473539e-05,1718
5,72,1.37355833e-04,1.14106595e-04,5.13915984e-05,1158
5,73,1.77474194e-05,7.11093016e-05,5.11231447e-05,1077
5,74,1.13142072e-04,2.46628206e-05,5.17582848e-05,1646
5,75,1.11339679e-04,1.30982226e-04,5.26759359e-05,1447
5,76,8.91564705e-05,6.77240096e-05,6.01920183e-05,10082
5,77,3.34950564e-05,9.00656232e-05,5.35502149e-05,1501
5,78,5.02625007e-05,9.05417255e-05,5.29956924e-05,1870
5,79,9.18823207e-05,1.18303411e-04,5.46067131e-05,2390
5,80,4.49111867e-05,1.24841157e-04,5.64199181e-05,4962
5,81,7.67612437e-05,1.24205049e-04,5.67507814e-05,539
5,82,5.41523987e-05,1.13439619e-05,5.68098549e-05,140
5,83,9.21507963e-05,1.14668119e-05,5.93474797e-05,2237
5,84,1.15402700e-05,3.77647775e-05,5.85498601e-05,1176
5,85,6.46610424e-05,5.06626857e-05,5.96036298e-05,1674
5,86,1.38144742e-05,5.04498021e-05,6.14555101e-05,796
5,87,6.99246375e-05,6.22394946e-05,6.20411156e-05,1880
5,88,5.18664528e-05,2.48066499e-05,6.14784440e-05,1861
5,89,4.00815989e-05,3.06026996e-05,6.23939268e-05,1682
5,90,1.42627468e-05,1.00789875e-04,6.24967288e-05,1625
5,91,1.16737916e-04,2.66233783e-05,6.27567861e-05,1619
5,92,8.08780169e-05,5.73771758e-05,6.28230482e-05,564
5,93,6.71295275e-05,8.83059984e-05,6.26932087e-05,736
5,94,5.08338562e-05,1.01546641e-04,6.25580360e-05,568
5,95,5.48019198e-05,1.02818849e-04,6.28635680e-05,1041
5,96,4.15184923e-06,8.52436424e-05,6.30294235e-05,334
6,1,2.59037461e-05,2.70125820e-05,4.74509534e-06,7037
6,2,1.38292613e-04,3.13584860e-05,3.32074194e-07,155
6,3,1.01200640e-04,4.41360644e-05,1.11190751e-07,158
6,4,1.02137012e-04,4.67319005e-05,0.00000000e+00,91
6,5,2.17375577e-06,5.85072594e-05,2.59516878e-06,4238
6,6,2.45141291e-05,5.67872266e-05,4.66538523e-07,413
6,7,8.04593292e-05,6.01706743e-05,2.00288426e-07,98
6,8,8.91120944e-05,5.99152918e-05,0.00000000e+00,12
6,9,8.33379381e-05,6.69914807e-05,1.99718197e-05,29249
6,10,7.81489434e-05,6.42039668e-05,9.64745652e-08,51
6,11,2.31992180e-05,7.40784817e-05,1.57669291e-08,61
6,12,8.80347434e-05,7.68226309e-05,1.33098308e-06,1478
6,13,2.16500575e-05,8.55543112e-05,4.47544835e-06,8994
6,14,1.21215671e-04,9.31375616e-05,1.80557961e-07,445
6,15,8.72882174e-06,1.06401843e-04,2.58683303e-06,2743
6,16,1.01722086e-04,1.08916422e-04,9.25621634e-07,1102
6,17,5.51238736e-05,1.12671478e-04,7.49341098e-07,1053
6,18,1.85101781e-05,1.14531671e-04,4.24841073e-06,14319
6,19,9.79783435e-05,1.19151024e-04,9.69990651e-07,3005
6,20,1.11180838e-04,1.18758719e-04,2.69854945e-06,4012
6,21,4.82572505e-05,1.19360528e-04,8.28931022e-08,47
6,22,9.15583732e-05,3.56029022e-06,7.90477952e-06,1015
6,23,1.02635218e-04,4.36609989e-05,7.05260618e-06,39
6,24,7.97866305e-05,6.18504637e-05,8.79394793e-06,304
6,25,8.36031686e-05,9.00496671e-05,8.92602293e-06,728
6,26,1.01168553e-04,1.10841109e-04,9.91706384e-06,880
6,27,9.31212344e-05,1.11879999e-04,1.08445665e-05,1382
6,28,1.22725920e-04,9.18639125e-05,1.42503486e-05,4257
6,29,1.01931175e-04,4.63676224e-05,1.65534966e-05,3028
6,30,8.14032974e-05,6.45134569e-05,1.75218211e-05,3807
6,31,8.15204112e-05,4.33593050e-05,1.70178428e-05,1467
6,32,1.38920674e-04,3.52575516e-05,1.57375580e-05,170
6,33,5.04468408e-05,1.61425560e-05,1.83669090e-05,2908
6,34,1.06391970e-04,1.06950720e-04,1.80101215e-05,1257
6,35,1.21647965e-04,7.46050719e-05,2.01964504e-05,1491
6,36,1.35286173e-05,2.45712399e-05,2.08327037e-05,1065
6,37,1.20712575e-05,3.89210363e-05,2.50462435e-05,875
6,38,1.00490899e-04,1.20909950e-04,2.48920787e-05,765
6,39,1.30964399e-04,5.65697919e-05,2.80727818e-05,2940
6,40,2.87372859e-05,1.04046099e-04,2.59776480e-05,88
6,41,8.20109199e-06,7.27454826e-05,2.74258200e-05,765
6,42,7.40534379e-05,1.25338047e-04,2.89202017e-05,1906
6,43,1.27655090e-04,2.91032866e-05,3.00135052e-05,1650
6,44,5.35276013e-05,8.72494857e-05,3.08957678e-05,24
6,45,1.05741652e-04,3.81990576e-05,3.52455900e-05,2818
6,46,5.44348222e-05,8.61100343e-05,3.61517414e-05,2531
6,47,7.37297523e-05,5.35962827e-05,3.90837813e-05,3352
6,48,2.57058637e-05,1.28581378e-04,3.74511183e-05,2324
6,49,8.48101772e-05,6.70836016e-05,3.57971039e-05,112
6,50,9.89096807e-05,1.12447869e-05,3.63480103e-05,199
6,51,1.10672532e-04,3.46387060e-05,3.87631517e-05,2038
6,52,1.08638786e-04,2.27967066e-05,4.09682798e-05,2667
6,53,9.16556819e-05,5.31645419e-05,3.94308263e-05,1518
6,54,4.17651681e-05,1.32963367e-04,4.18528907e-05,3755
6,55,5.72968711e-05,8.71092197e-05,4.03874765e-05,1011
6,56,5.29281751e-05,2.84888156e-05,4.25219114e-05,167
6,57,6.44261672e-05,1.34047383e-04,4.42569290e-05,1650
6,58,5.10661048e-05,6.38096972e-05,4.36974078e-05,773
6,59,1.91864947e-05,5.65296687e-05,4.45165606e-05,989
6,60,1.42825274e-05,5.34665669e-05,4.53917637e-05,1319
6,61,7.10547538e-05,5.34437895e-05,4.62191747e-05,2603
6,62,7.76614252e-06,6.14282180e-05,4.51683190e-05,246
6,63,7.61653355e-05,5.50761397e-05,4.66464662e-05,1862
6,64,2.93329449e-05,2.14687279e-05,4.72542961e-05,1005
6,65,1.16099225e-04,4.15488721e-05,4.92260588e-05,3371
6,66,1.43395773e-05,3.03289125e-05,4.96774010e-05,1882
6,67,1.78509199e-05,7.10597087e-05,5.11065555e-05,1267
6,68,4.42318742e-05,1.04756211e-04,5.08940211e-05,1587
6,69,1.10865316e-04,1.31424909e-04,5.19915884e-05,2214
6,70,1.37500640e-04,1.14203533e-04,5.10804384e-05,265
6,71,1.13140297e-04,2.46213694e-05,5.19106143e-05,1512
6,72,9.01223902e-05,6.89863809e-05,5.39806206e-05,1087
6,73,3.35738368e-05,8.99076622e-05,5.37905835e-05,1287
6,74,5.02128059e-05,9.04532717e-05,5.30992838e-05,1756
6,75,9.20079983e-05,1.18285789e-04,5.47955169e-05,2407
6,76,4.48590545e-05,1.24980070e-04,5.68930191e-05,4006
6,77,7.56261870e-05,1.24456841e-04,5.64604488e-05,1093
6,78,9.20571983e-05,1.14870754e-05,5.89099982e-05,1264
6,79,1.07005226e-05,3.78108343e-05,5.85301132e-05,1645
6,80,6.44294123e-05,5.11521430e-05,5.97414291e-05,1826
6,81,8.86182170e-05,6.79529330e-05,6.18977501e-05,2357
6,82,5.17776061e-05,2.45630563e-05,6.14491873e-05,1987
6,83,6.98444492e-05,6.21402069e-05,6.21826766e-05,1714
6,84,1.16513613e-04,2.63625916e-05,6.27330810e-05,1996
6,85,4.01694415e-05,2.97054175e-05,6.24567620e-05,1409
6,86,1.36232748e-05,5.03867450e-05,6.15728786e-05,226
6,87,8.09007179e-05,5.82760476e-05,6.26607289e-05,1254
6,88,5.01857648e-05,1.02309627e-04,6.22934676e-05,842
6,89,1.44797859e-05,1.00909929e-04,6.25549219e-05,1670
6,90,6.70449954e-05,8.80131265e-05,6.26485562e-05,800
6,91,5.52714446e-05,1.02877304e-04,6.28664638e-05,1049
6,92,4.18211903e-06,8.52426601e-05,6.30601135e-05,416
