HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
6,16,1.06321073e-04,1.06898806e-04,7.94275729e-06,733
6,17,1.21643046e-04,7.46008445e-05,1.01430905e-05,997
6,18,1.35453765e-05,2.45741903e-05,1.08682007e-05,614
6,19,8.24247763e-05,6.73606264e-05,1.77700167e-05,5012
6,20,1.20388386e-05,3.89869201e-05,1.50367832e-05,552
6,21,1.00491270e-04,1.20874014e-04,1.48084846e-05,465
6,22,1.30957167e-04,5.65909395e-05,1.80300340e-05,1589
6,23,2.83872869e-05,1.04202132e-04,1.59494612e-05,68
6,24,1.37519804e-04,9.18499936e-05,1.60403124e-05,14
6,25,8.19634261e-06,7.26714788e-05,1.74314173e-05,489
6,26,7.40100513e-05,1.25341947e-04,1.88671729e-05,1057
6,27,1.27649328e-04,2.91060933e-05,1.99866736e-05,1108
6,28,1.05676540e-04,3.82509024e-05,2.52237114e-05,1373
6,29,5.43794631e-05,8.61089648e-05,2.61492532e-05,1142
6,30,7.37515729e-05,5.35395593e-05,2.91871092e-05,1394
6,31,2.56735366e-05,1.28580592e-04,2.73609203e-05,1329
6,32,9.88775864e-05,1.12909438e-05,2.62011890e-05,168
6,33,1.10651272e-04,3.47000496e-05,2.88829397e-05,1097
6,34,9.16691351e-05,5.31679907e-05,2.94030251e-05,837
6,35,5.73022407e-05,8.71481971e-05,3.02831068e-05,658
6,36,1.08562454e-04,2.27562996e-05,3.11506774e-05,1359
6,37,4.17103074e-05,1.32972709e-04,3.19088758e-05,2028
6,38,5.28368437e-05,2.84261459e-05,3.25349392e-05,233
6,39,5.10220452e-05,6.38466154e-05,3.36211233e-05,515
6,40,6.44171087e-05,1.34056143e-04,3.42326603e-05,1083
6,41,1.91057989e-05,5.65614137e-05,3.45705230e-05,685
6,42,9.41700855e-05,7.15301439e-06,3.42504536e-05,34
6,43,1.41385444e-05,5.34761748e-05,3.54769472e-05,536
6,44,7.08461157e-05,5.34948849e-05,3.60731865e-05,1084
6,45,7.61422561e-05,5.50755140e-05,3.66461172e-05,972
6,46,2.89077361e-05,2.15004620e-05,3.72102804e-05,460
6,47,1.16099101e-04,4.15641771e-05,3.91852118e-05,1802
6,48,1.43303732e-05,3.03172910e-05,3.96534742e-05,1107
6,49,4.42060518e-05,1.04717496e-04,4.08535416e-05,949
6,50,1.78359496e-05,7.10966997e-05,4.11055771e-05,855
6,51,1.10817848e-04,1.31479799e-04,4.20404431e-05,1267
6,52,1.37477677e-04,1.14110684e-04,4.08575179e-05,115
6,53,1.13146409e-04,2.46797517e-05,4.18166092e-05,872
6,54,3.34812867e-05,8.99458319e-05,4.38187417e-05,775
6,55,5.01824288e-05,9.05126653e-05,4.31030130e-05,887
6,56,9.18767037e-05,1.18336735e-04,4.46654158e-05,1282
6,57,9.02006504e-05,6.89886510e-05,4.43317003e-05,371
6,58,4.48467181e-05,1.24990969e-04,4.68670114e-05,2166
6,59,7.44465069e-05,1.23922815e-04,4.59181392e-05,237
6,60,7.62172203e-05,1.24740240e-04,4.67165919e-05,454
6,61,5.38169807e-05,1.14811101e-05,4.64001168e-05,10
6,62,9.20168241e-05,1.14689083e-05,4.89502527e-05,689
6,63,1.07078677e-05,3.77838696e-05,4.85346063e-05,816
6,64,6.44076936e-05,5.11060534e-05,4.95107342e-05,946
6,65,5.17889130e-05,2.45511255e-05,5.14056846e-05,1214
6,66,8.86338385e-05,6.79398436e-05,5.18669549e-05,1268
6,67,6.99335797e-05,6.21489162e-05,5.21023030e-05,782
6,68,4.01818979e-05,2.96963517e-05,5.23770905e-05,861
6,69,1.38316345e-05,5.06759134e-05,5.16623040e-05,65
6,70,5.01976137e-05,1.02300117e-04,5.22999981e-05,623
6,71,1.16640345e-04,2.65281597e-05,5.26384283e-05,973
6,72,8.09564808e-05,5.82875909e-05,5.26089971e-05,697
6,73,6.70820446e-05,8.79858999e-05,5.26153053e-05,517
6,74,1.70250914e-05,9.94957809e-05,5.22660848e-05,82
6,75,1.41420796e-05,1.01172438e-04,5.25294017e-05,773
6,76,4.28792600e-06,8.52282028e-05,5.31368205e-05,290
6,77,5.52797646e-05,1.02906000e-04,5.28752898e-05,720
7,1,9.11091702e-05,4.03308786e-06,1.21221021e-07,56
7,2,2.60063462e-05,2.66945972e-05,0.00000000e+00,14
7,3,8.07379693e-05,6.52283925e-05,6.46319086e-06,2443
7,4,8.51511868e-05,6.77325079e-05,6.45884256e-06,2595
7,5,8.24584276e-05,6.67565037e-05,0.00000000e+00,10
7,6,2.23529260e-05,8.53928359e-05,3.99144028e-07,52
7,7,8.34682214e-05,9.01165185e-05,1.42637845e-07,102
7,8,1.01074525e-04,1.10855741e-04,3.94759439e-07,199
7,9,9.31782997e-05,1.11855355e-04,1.08780000e-06,612
7,10,1.91582803e-05,1.14454844e-04,3.03379494e-07,218
7,11,8.82478344e-05,6.84391780e-05,7.50149468e-07,20
7,12,1.22946658e-04,9.19767408e-05,4.78623269e-06,1669
7,13,1.02045087e-04,4.63043070e-05,6.62193816e-06,1591
7,14,8.21230278e-05,4.31345616e-05,6.50808124e-06,588
7,15,1.06268206e-04,1.06855092e-04,7.77965670e-06,745
7,16,5.08657322e-05,1.65313268e-05,8.62474917e-06,1318
7,17,1.21639641e-04,7.42393458e-05,1.02326339e-05,892
7,18,1.35596410e-05,2.45235951e-05,1.07360456e-05,669
7,19,8.24658564e-05,6.73049581e-05,1.79572271e-05,4400
7,20,1.22668289e-05,3.90013847e-05,1.51307331e-05,588
7,21,1.00649457e-04,1.20874800e-04,1.49933967e-05,483
7,22,2.82298806e-05,1.04137209e-04,1.58538023e-05,68
7,23,8.08046025e-06,7.24860656e-05,1.74074994e-05,891
7,24,1.37775554e-04,9.17744474e-05,1.59560113e-05,11
7,25,1.30944420e-04,5.64935581e-05,1.82380791e-05,1129
7,26,7.37395385e-05,1.25611943e-04,1.84204437e-05,1556
7,27,1.27771214e-04,2.98639643e-05,1.98334983e-05,678
7,28,1.05585110e-04,3.82065482e-05,2.52202135e-05,1195
7,29,5.44388640e-05,8.60578875e-05,2.61577479e-05,849
7,30,2.57991123e-05,1.28612650e-04,2.73997994e-05,1378
7,31,9.89739565e-05,1.12020207e-05,2.64577920e-05,85
7,32,7.34144051e-05,5.27191878e-05,3.00052779e-05,915
7,33,1.10420347e-04,3.45889093e-05,2.86218510e-05,883
7,34,9.10116505e-05,5.29825011e-05,2.91761535e-05,757
7,35,5.73820726e-05,8.71965385e-05,3.04911046e-05,732
7,36,4.16219737e-05,1.33016001e-04,3.18851089e-05,2058
7,37,1.08538756e-04,2.29232664e-05,3.14727404e-05,1179
7,38,5.27778939e-05,2.83754980e-05,3.24407883e-05,294
7,39,1.93060314e-05,5.63799913e-05,3.44909786e-05,748
7,40,5.09587335e-05,6.38015772e-05,3.37159909e-05,495
7,41,6.42216692e-05,1.33678870e-04,3.44695582e-05,827
7,42,1.41388973e-05,5.33690145e-05,3.54104995e-05,765
7,43,9.42283077e-05,7.13129839e-06,3.42346284e-05,68
7,44,7.08874213e-05,5.36104380e-05,3.61040038e-05,1014
7,45,7.61230040e-05,5.50339246e-05,3.67106331e-05,979
7,46,2.87464009e-05,2.13812873e-05,3.73164912e-05,365
7,47,1.16089977e-04,4.16574439e-05,3.88425360e-05,1216
7,48,1.48329000e-05,3.01105192e-05,3.90609712e-05,1078
7,49,4.42326564e-05,1.04767416e-04,4.08841806e-05,993
7,50,1.10524728e-04,1.31778696e-04,4.18302625e-05,964
7,51,1.78477112e-05,7.10663589e-05,4.10897592e-05,592
7,52,1.13168790e-04,2.45997107e-05,4.17998963e-05,572
7,53,3.33619173e-05,8.99891747e-05,4.35593283e-05,752
7,54,5.04054078e-05,9.05721099e-05,4.31241315e-05,693
7,55,9.17205616e-05,1.18391741e-04,4.45325713e-05,1324
7,56,7.44846620e-05,1.24232596e-04,4.60067713e-05,1112
7,57,4.45334372e-05,1.25100269e-04,4.75214292e-05,2462
7,58,5.42248199e-05,1.16749661e-05,4.58975337e-05,223
7,59,9.21501123e-05,1.13817459e-05,4.91723513e-05,917
7,60,1.03357943e-05,3.79893754e-05,4.80673298e-05,651
7,61,6.44772226e-05,5.07708210e-05,4.96067987e-05,884
7,62,5.19406058e-05,2.42204133e-05,5.13386585e-05,1160
7,63,8.81214801e-05,6.82203026e-05,5.19437199e-05,1260
7,64,6.98863951e-05,6.21331710e-05,5.23987692e-05,950
7,65,4.00101126e-05,2.90088647e-05,5.25502110e-05,1007
7,66,4.97531219e-05,1.03077415e-04,5.23971576e-05,623
7,67,1.16405761e-04,2.62381982e-05,5.24877432e-05,531
7,68,1.33469457e-05,5.02403709e-05,5.16090295e-05,26
7,69,8.08255281e-05,5.87754257e-05,5.26752301e-05,450
7,70,6.69591536e-05,8.77359853e-05,5.24481293e-05,461
7,71,1.42639683e-05,1.01106976e-04,5.26745644e-05,751
7,72,4.28938984e-06,8.51447694e-05,5.29445279e-05,234
7,73,5.55874540e-05,1.02883074e-04,5.28363671e-05,739
8,1,9.07554277e-05,4.48171613e-06,1.29664272e-07,83
8,2,2.57874672e-05,2.66184488e-05,0.00000000e+00,31
8,3,8.07436081e-05,6.54579126e-05,6.16309762e-06,2922
8,4,2.24500836e-05,8.52954618e-05,1.08716492e-07,18
8,5,8.35860628e-05,9.01407257e-05,1.65428020e-07,112
8,6,1.00977450e-04,1.10846602e-04,4.23151363e-07,240
8,7,9.32989351e-05,1.11910966e-04,9.01524174e-07,469
8,8,1.91472882e-05,1.14253824e-04,2.78382686e-07,246
8,9,1.23253878e-04,9.22459803e-05,5.12722818e-06,1787
8,10,8.28277625e-05,4.25237886e-05,6.49335698e-06,716
8,11,1.03018778e-04,4.63899487e-05,6.45937007e-06,1215
8,12,8.49623902e-05,6.85345076e-05,7.77541209e-06,1886
8,13,5.09468446e-05,1.69370214e-05,8.51189543e-06,1808
8,14,1.06353240e-04,1.06945779e-04,8.05959826e-06,707
8,15,1.21881523e-04,7.38263552e-05,1.02784225e-05,944
8,16,1.34705588e-05,2.45671763e-05,1.09040229e-05,786
8,17,8.50837387e-05,6.67887289e-05,1.25265551e-05,19
8,18,8.25346578e-05,6.72603783e-05,1.80636162e-05,3868
8,19,1.23959562e-05,3.91664071e-05,1.54697791e-05,605
8,20,1.00722420e-04,1.20711615e-04,1.48617610e-05,487
8,21,8.13639599e-06,7.24071651e-05,1.74575362e-05,894
8,22,1.37471317e-04,9.16823410e-05,1.57141312e-05,38
8,23,2.83545742e-05,1.04158127e-04,1.59281790e-05,53
8,24,1.30847096e-04,5.63729118e-05,1.85148274e-05,1556
8,25,7.34391288e-05,1.26017243e-04,1.79831604e-05,1523
8,26,1.27959545e-04,3.05690810e-05,1.95288903e-05,669
8,27,1.05501669e-04,3.82489416e-05,2.54396073e-05,1217
8,28,5.43568858e-05,8.59996726e-05,2.63267684e-05,808
8,29,2.58425735e-05,1.28578278e-04,2.75237762e-05,1461
8,30,9.92277128e-05,1.12557409e-05,2.62625381e-05,86
8,31,1.10200774e-04,3.45809749e-05,2.84430280e-05,801
8,32,9.04211411e-05,5.29066201e-05,2.91047472e-05,846
8,33,5.73871257e-05,8.72697419e-05,3.04956920e-05,600
8,34,1.08470340e-04,2.27743240e-05,3.16464248e-05,1062
8,35,7.29123713e-05,5.22069931e-05,3.06168440e-05,322
8,36,4.17552583e-05,1.32991408e-04,3.19754217e-05,1879
8,37,5.28737000e-05,2.82170658e-05,3.21727239e-05,143
8,38,8.87955539e-05,1.11618292e-05,3.26546105e-05,67
8,39,7.59897157e-05,5.49605356e-05,3.62955107e-05,1306
8,40,1.42771923e-05,5.33290513e-05,3.50962655e-05,874
8,41,1.95777648e-05,5.61410270e-05,3.43766224e-05,710
8,42,5.10235695e-05,6.39404607e-05,3.35750810e-05,416
8,43,6.40726430e-05,1.33198337e-04,3.48983376e-05,1264
8,44,9.41878534e-05,7.24586062e-06,3.43734246e-05,135
8,45,7.09944725e-05,5.35438776e-05,3.63710969e-05,1132
8,46,1.15962153e-04,4.13359376e-05,3.84815867e-05,1779
8,47,2.89264535e-05,2.14656211e-05,3.75008931e-05,402
8,48,1.56637198e-05,2.99072362e-05,3.89510824e-05,1386
8,49,4.43892204e-05,1.04924547e-04,4.09879758e-05,942
8,50,1.78508653e-05,7.10851964e-05,4.10993853e-05,616
8,51,1.13152608e-04,2.48945471e-05,4.17558513e-05,761
8,52,1.09579116e-04,1.32278263e-04,4.15259565e-05,184
8,53,1.37799099e-04,1.14401162e-04,4.24859863e-05,775
8,54,3.33366916e-05,9.00648956e-05,4.37360541e-05,1067
8,55,5.03171432e-05,9.04847475e-05,4.30207256e-05,710
8,56,9.13316107e-05,1.18185213e-04,4.48973078e-05,406
8,57,5.41949121e-05,1.14430268e-05,4.63414290e-05,639
8,58,7.41318145e-05,1.23925885e-04,4.55177906e-05,691
8,59,4.44283723e-05,1.25415434e-04,4.80621202e-05,2249
8,60,7.38888048e-05,5.49714387e-05,4.56087364e-05,19
8,61,9.22200852e-05,1.14244040e-05,4.88825208e-05,1058
8,62,9.51969378e-06,3.80085039e-05,4.79082119e-05,656
8,63,6.49073554e-05,5.02557814e-05,4.91639221e-05,711
8,64,5.21395159e-05,2.39740475e-05,5.13723062e-05,1097
8,65,1.15885436e-04,2.61573005e-05,5.20068243e-05,730
8,66,1.33520889e-05,5.02424846e-05,5.13877785e-05,77
8,67,8.70395525e-05,6.82989776e-05,5.18672568e-05,893
8,68,6.99323864e-05,6.21134313e-05,5.24881616e-05,909
8,69,3.97910771e-05,2.78052012e-05,5.25660362e-05,731
8,70,4.29147667e-06,8.52108133e-05,5.28603159e-05,358
8,71,6.67375280e-05,8.76480844e-05,5.24589341e-05,459
8,72,1.43204488e-05,1.01121899e-04,5.26393815e-05,833
8,73,4.94115266e-05,1.04090403e-04,5.24769966e-05,465
8,74,8.04858719e-05,5.95047459e-05,5.27568081e-05,224
8,75,5.60897533e-05,1.03206890e-04,5.30924663e-05,682
9,1,9.02561296e-05,4.96578241e-06,1.34873147e-07,96
9,2,2.57311804e-05,2.67473533e-05,0.00000000e+00,17
9,3,8.34104430e-05,6.81404053e-05,4.21370061e-07,110
9,4,8.39552304e-05,8.97065474e-05,0.00000000e+00,29
9,5,1.00922043e-04,1.11002584e-04,3.48805770e-07,167
9,6,9.34029085e-05,1.11924222e-04,9.61392857e-07,499
9,7,1.90903174e-05,1.14274437e-04,2.49144023e-07,233
9,8,1.23531063e-04,9.23132611e-05,5.80080405e-06,2048
9,9,7.98192705e-05,6.64216495e-05,5.82374150e-06,1991
9,10,1.03465667e-04,4.64868244e-05,6.19805087e-06,1175
9,11,8.49249482e-05,6.82955579e-05,8.03536204e-06,1548
9,12,8.34354287e-05,4.21044751e-05,6.29971873e-06,533
9,13,5.11691833e-05,1.73944900e-05,8.91642503e-06,1668
9,14,1.06371568e-04,1.06913569e-04,7.97421490e-06,608
9,15,1.21932615e-04,7.35121357e-05,1.01659580e-05,934
9,16,1.36355502e-05,2.47031949e-05,1.07820943e-05,620
9,17,8.26323521e-05,6.74066323e-05,1.81629512e-05,3728
9,18,1.00874749e-04,1.20756980e-04,1.49133703e-05,511
9,19,1.24503958e-05,3.92559959e-05,1.57586110e-05,610
9,20,2.81192733e-05,1.03971193e-04,1.58648763e-05,88
9,21,1.30620101e-04,5.62357491e-05,1.88377198e-05,1761
9,22,1.37561379e-04,9.15591008e-05,1.59668707e-05,46
9,23,7.30834508e-05,1.26378043e-04,1.75222467e-05,1019
9,24,8.62383513e-06,7.28263476e-05,1.72380169e-05,619
9,25,1.28107655e-04,3.14204335e-05,1.93145170e-05,661
9,26,1.05483072e-04,3.82980288e-05,2.54390907e-05,1255
9,27,5.44223731e-05,8.58534186e-05,2.63433194e-05,570
9,28,9.90398985e-05,1.11900545e-05,2.63684396e-05,312
9,29,2.60045072e-05,1.28594256e-04,2.74745653e-05,1291
9,30,1.09833287e-04,3.44236141e-05,2.82390192e-05,881
9,31,8.98204016e-05,5.28372548e-05,2.90678345e-05,993
9,32,5.75765807e-05,8.72773671e-05,3.02615590e-05,617
9,33,7.15098213e-05,5.11803300e-05,3.00037991e-05,556
9,34,1.08530490e-04,2.27899127e-05,3.17546001e-05,1184
9,35,4.16936782e-05,1.32872417e-04,3.19479150e-05,1383
9,36,5.31434416e-05,2.82104993e-05,3.19823266e-05,157
9,37,8.89769217e-05,1.12656771e-05,3.25514775e-05,114
9,38,5.10624959e-05,6.40329818e-05,3.35309705e-05,457
9,39,1.94574568e-05,5.62305686e-05,3.45127737e-05,607
9,40,1.42318513e-05,5.33866441e-05,3.52835559e-05,884
9,41,7.60055991e-05,5.48277349e-05,3.63724794e-05,1207
9,42,6.39515274e-05,1.32881440e-04,3.53500509e-05,1070
9,43,9.42663100e-05,7.39871075e-06,3.44346190e-05,116
9,44,7.08536754e-05,5.35630752e-05,3.59829246e-05,1110
9,45,1.16237505e-04,4.11712281e-05,3.80097590e-05,2119
9,46,2.91410561e-05,2.14995252e-05,3.74239862e-05,409
9,47,1.61930875e-05,2.97380320e-05,3.84246268e-05,1217
9,48,1.79237959e-05,7.10030436e-05,4.10981193e-05,737
9,49,1.13095208e-04,2.48450779e-05,4.18772142e-05,984
9,50,4.42975033e-05,1.05099374e-04,4.13642192e-05,795
9,51,1.38020434e-04,1.14538787e-04,4.26279912e-05,1185
9,52,1.09276574e-04,1.32608620e-04,4.15688737e-05,455
9,53,3.33319367e-05,9.00757441e-05,4.36813352e-05,1252
9,54,5.04577292e-05,9.03630935e-05,4.31373410e-05,567
9,55,9.15039636e-05,1.18108714e-04,4.48264618e-05,441
9,56,7.39515526e-05,1.23914957e-04,4.52720269e-05,632
9,57,5.41868176e-05,1.14873883e-05,4.60900410e-05,704
9,58,4.43189456e-05,1.25460909e-04,4.85441742e-05,2363
9,59,9.22808031e-05,1.13564702e-05,4.90092207e-05,1066
9,60,8.84470774e-06,3.82480503e-05,4.74294829e-05,382
9,61,6.50236907e-05,5.00630595e-05,4.91886749e-05,669
9,62,1.15268333e-04,2.54922288e-05,5.13971972e-05,1163
9,63,5.21745314e-05,2.35634652e-05,5.15908287e-05,962
9,64,3.94632043e-05,2.71710178e-05,5.21955699e-05,1088
9,65,8.60268483e-05,6.81132951e-05,5.19155656e-05,958
9,66,4.91506398e-05,1.05038896e-04,5.20459325e-05,556
9,67,7.00008604e-05,6.19557541e-05,5.27967677e-05,640
9,68,4.35367338e-06,8.52241428e-05,5.26324329e-05,274
9,69,6.64019390e-05,8.75589030e-05,5.27084921e-05,547
9,70,8.00069465e-05,6.03884073e-05,5.29562240e-05,545
9,71,1.44441110e-05,1.01152800e-04,5.27817465e-05,748
9,72,5.65278169e-05,1.03242019e-04,5.30326870e-05,730
10,1,8.97482460e-05,5.53725704e-06,1.52991248e-07,100
10,2,2.58315322e-05,2.69626307e-05,3.81595022e-08,78
10,3,8.39137138e-05,8.95612611e-05,2.30794228e-08,20
10,4,1.00863115e-04,1.10966350e-04,4.51016575e-07,245
10,5,9.33914125e-05,1.11981739e-04,9.64671244e-07,512
10,6,1.91369563e-05,1.14285605e-04,2.48624332e-07,230
10,7,7.99574118e-05,6.61628001e-05,6.87762849e-06,2098
10,8,1.23783146e-04,9.24244232e-05,6.04930437e-06,1718
10,9,1.04060018e-04,4.63872566e-05,5.84966256e-06,929
10,10,8.40768553e-05,4.16608127e-05,5.96692234e-06,662
10,11,8.25923853e-05,7.04923441e-05,4.29279589e-06,12
10,12,1.06452055e-04,1.07185435e-04,8.04566480e-06,667
10,13,5.15341344e-05,1.76856011e-05,9.44766543e-06,1770
10,14,1.22021716e-04,7.30870379e-05,1.03374887e-05,905
10,15,1.38026044e-05,2.47709286e-05,1.10246892e-05,535
10,16,8.27346594e-05,6.75157498e-05,1.81050164e-05,3748
10,17,1.00953832e-04,1.20817385e-04,1.49954840e-05,472
10,18,1.24395119e-05,3.92340335e-05,1.55804901e-05,591
10,19,2.81492685e-05,1.04005740e-04,1.56397855e-05,119
10,20,7.26277940e-05,1.26792729e-04,1.69804152e-05,959
10,21,8.99820316e-06,7.30828979e-05,1.70840067e-05,662
10,22,1.37733863e-04,9.14879129e-05,1.61882999e-05,72
10,23,1.30615692e-04,5.61958441e-05,1.92444259e-05,1510
10,24,1.28263637e-04,3.21290900e-05,1.89605853e-05,530
10,25,1.06668696e-04,3.66104541e-05,1.94432178e-05,62
10,26,1.05514708e-04,3.82928047e-05,2.56935455e-05,1277
10,27,5.42428461e-05,8.56545157e-05,2.62341728e-05,448
10,28,9.89819164e-05,1.12230537e-05,2.66630323e-05,313
10,29,2.60771503e-05,1.28505038e-04,2.75408438e-05,1180
10,30,8.56469997e-05,6.73847899e-05,2.70020137e-05,101
10,31,1.09581953e-04,3.42884559e-05,2.81767352e-05,1192
10,32,8.94682526e-05,5.29323552e-05,2.88588362e-05,782
10,33,7.12857727e-05,5.09946076e-05,3.00583342e-05,727
10,34,5.76655111e-05,8.72101955e-05,3.05142894e-05,636
10,35,1.08676046e-04,2.29079051e-05,3.17156882e-05,1152
10,36,4.18034542e-05,1.32834335e-04,3.16490223e-05,1308
10,37,5.29839308e-05,2.81358934e-05,3.19420651e-05,374
10,38,8.91346572e-05,1.12670241e-05,3.27353446e-05,169
10,39,5.11095968e-05,6.40724902e-05,3.35760415e-05,493
10,40,1.95624107e-05,5.61661509e-05,3.45649823e-05,587
10,41,9.42877523e-05,7.33003799e-06,3.44839900e-05,171
10,42,7.08851003e-05,5.33763305e-05,3.62039864e-05,1129
10,43,1.40249094e-05,5.35344880e-05,3.54374861e-05,711
10,44,6.37742123e-05,1.32586109e-04,3.57778372e-05,1311
10,45,7.61770061e-05,5.48751705e-05,3.64828920e-05,932
10,46,1.16386000e-04,4.10204775e-05,3.76205644e-05,1293
10,47,2.89901582e-05,2.15627533e-05,3.72048416e-05,265
10,48,1.66407826e-05,2.97348688e-05,3.81986974e-05,1357
10,49,7.32247427e-05,5.26837430e-05,3.61149978e-05,13
10,50,4.60627562e-05,1.04938619e-04,3.64800835e-05,26
10,51,4.45087062e-05,1.04964398e-04,4.12756599e-05,815
10,52,1.13397204e-04,2.47627086e-05,4.15973846e-05,1138
10,53,1.79624567e-05,7.10443201e-05,4.10885550e-05,687
10,54,1.37345647e-04,1.07172498e-04,3.99056153e-05,16
10,55,1.08494285e-04,1.33073539e-04,4.19555072e-05,427
10,56,3.33884345e-05,8.99174993e-05,4.39178657e-05,1215
10,57,5.08822013e-05,9.06915084e-05,4.30996151e-05,216
10,58,7.32066401e-05,1.23949285e-04,4.51623237e-05,985
10,59,9.14492994e-05,1.18168180e-04,4.45614787e-05,105
10,60,5.43794486e-05,1.17233103e-05,4.57211499e-05,511
10,61,7.38839517e-05,5.53094687e-05,4.62310854e-05,37
10,62,4.42286146e-05,1.25761377e-04,4.90296661e-05,2450
10,63,9.22823165e-05,1.14216464e-05,4.89761151e-05,1104
10,64,1.15020208e-04,2.52093541e-05,5.09600031e-05,1220
10,65,8.05348463e-06,3.84296509e-05,4.83152107e-05,327
10,66,6.50587317e-05,4.99870948e-05,4.94197338e-05,563
10,67,3.93263363e-05,2.63812180e-05,5.19038513e-05,1613
10,68,5.22146765e-05,2.32587863e-05,5.17199260e-05,739
10,69,8.60397922e-05,6.78848737e-05,5.20088215e-05,1196
10,70,7.98509718e-05,6.09109884e-05,5.27455995e-05,716
10,71,6.99898810e-05,6.19326456e-05,5.27500670e-05,639
10,72,6.61694794e-05,8.75259502e-05,5.27114607e-05,544
10,73,4.87844627e-05,1.05950210e-04,5.23977069e-05,397
10,74,4.38280722e-06,8.51662990e-05,5.29597091e-05,291
10,75,1.44948408e-05,1.01034035e-04,5.27637712e-05,852
10,76,5.71607743e-05,1.03159262e-04,5.29895078e-05,847
11,1,8.94082768e-05,6.14413602e-06,3.57998175e-07,164
11,2,2.58504333e-05,2.69441589e-05,1.34357009e-07,142
11,3,1.00960569e-04,1.10958004e-04,4.93900188e-07,315
11,4,9.33018964e-05,1.11994072e-04,1.10662802e-06,554
11,5,1.91186318e-05,1.14314687e-04,2.60067594e-07,242
11,6,7.92854626e-05,6.71476446e-05,6.02271894e-06,1509
11,7,1.05312269e-04,4.65356352e-05,5.21280526e-06,1783
11,8,1.23853228e-04,9.25348286e-05,6.39287691e-06,1871
11,9,8.46702169e-05,4.11589717e-05,5.84749978e-06,616
11,10,1.39950207e-04,3.51310009e-05,6.04525485e-06,22
11,11,5.16094842e-05,1.79767121e-05,9.91668912e-06,2117
11,12,1.06361360e-04,1.06866202e-04,7.94280731e-06,600
11,13,7.17311923e-05,4.58065406e-05,8.80004427e-06,22
11,14,1.22329875e-04,7.26747312e-05,1.01814057e-05,780
11,15,1.35531718e-05,2.44202929e-05,1.08037448e-05,493
11,16,8.27028271e-05,6.75666379e-05,1.81346277e-05,4191
11,17,8.10579077e-05,6.62107632e-05,1.36712069e-05,24
11,18,1.25655197e-05,3.91833091e-05,1.53699093e-05,621
11,19,1.01067119e-04,1.20843826e-04,1.52396988e-05,543
11,20,7.23552221e-05,1.26942250e-04,1.66040554e-05,1378
11,21,2.81664888e-05,1.03956110e-04,1.57321392e-05,78
11,22,9.04452827e-06,7.30570100e-05,1.72403124e-05,726
11,23,1.37924944e-04,9.14690754e-05,1.61776243e-05,46
11,24,1.28312924e-04,3.27297348e-05,1.86285342e-05,1095
11,25,1.30526081e-04,5.60163608e-05,1.96436577e-05,1743
11,26,1.05564170e-04,3.82216385e-05,2.56227468e-05,1234
11,27,8.54228783e-05,6.72396054e-05,2.64022019e-05,297
11,28,5.41355876e-05,8.53914171e-05,2.62633439e-05,587
11,29,9.89935288e-05,1.12819225e-05,2.63109687e-05,130
11,30,2.61388941e-05,1.28516127e-04,2.75954390e-05,977
11,31,1.09514840e-04,3.40061779e-05,2.79359665e-05,1173
11,32,8.89546645e-05,5.28425917e-05,2.86424511e-05,984
11,33,7.02548059e-05,5.03987285e-05,2.99833737e-05,715
11,34,5.75860213e-05,8.73195677e-05,3.07187984e-05,541
11,35,1.08721775e-04,2.30751666e-05,3.16751721e-05,947
11,36,4.17603151e-05,1.32802001e-04,3.17885206e-05,1025
11,37,5.29669524e-05,2.81717730e-05,3.18429702e-05,391
11,38,5.11457438e-05,6.41301303e-05,3.35736222e-05,542
11,39,2.03883319e-05,5.56909981e-05,3.42522035e-05,356
11,40,9.41787875e-05,7.23321546e-06,3.45234075e-05,212
11,41,1.39883678e-05,5.35473446e-05,3.54627591e-05,702
11,42,7.09562955e-05,5.32554805e-05,3.65701235e-05,1200
11,43,1.88024969e-05,5.66543858e-05,3.46325651e-05,131
11,44,6.37041303e-05,1.32111250e-04,3.62966675e-05,1175
11,45,7.61164483e-05,5.46923875e-05,3.64729167e-05,1083
11,46,1.16242678e-04,4.07255102e-05,3.73166113e-05,1163
11,47,1.69240102e-05,2.95586124e-05,3.78313416e-05,1199
11,48,4.60251758e-05,1.05013998e-04,3.67698485e-05,30
11,49,2.89521686e-05,2.15109885e-05,3.70875241e-05,284
11,50,1.13523420e-04,2.47796197e-05,4.11451874e-05,1369
11,51,1.79308245e-05,7.09846281e-05,4.09649037e-05,656
11,52,4.44514990e-05,1.04971194e-04,4.15355862e-05,741
11,53,3.34461947e-05,8.99242586e-05,4.41322845e-05,1297
11,54,1.38381292e-04,1.14797280e-04,4.34413560e-05,401
11,55,7.23104167e-05,1.23866295e-04,4.48055143e-05,1438
11,56,5.01961185e-05,9.00096056e-05,4.32946763e-05,314
11,57,9.14050906e-05,1.18023447e-04,4.42244964e-05,181
11,58,5.43096285e-05,1.18398038e-05,4.54137917e-05,442
11,59,1.15188064e-04,2.44195835e-05,4.74114095e-05,389
11,60,9.23472180e-05,1.14652194e-05,4.89450322e-05,1192
